GroupID,Date,Elo_stability,FishID,Elo_daily
131,2021-03-14,1,3_YR,731
131,2021-03-15,1,2_UNTAG_1,1269
131,2021-03-15,1,3_YR,731
131,2021-03-16,1,2_UNTAG_1,1269
131,2021-03-16,1,3_YR,731
131,2021-03-17,1,2_UNTAG_1,1269
131,2021-03-17,1,3_YR,731
131,2021-03-18,1,2_UNTAG_1,1269
131,2021-03-18,1,3_YR,731
131,2021-03-19,1,2_UNTAG_1,1269
131,2021-03-19,1,3_YR,731
131,2021-03-20,1,2_UNTAG_1,1269
131,2021-03-20,1,3_YR,731
131,2021-03-21,1,2_UNTAG_1,1269
131,2021-03-21,1,3_YR,731
131,2021-03-22,1,2_UNTAG_1,1269
131,2021-03-22,1,3_YR,731
131,2021-03-23,1,2_UNTAG_1,1269
131,2021-03-23,1,3_YR,731
131,2021-03-24,1,2_UNTAG_1,1269
131,2021-03-24,1,3_YR,731
131,2021-03-25,1,2_UNTAG_1,1269
131,2021-03-25,1,3_YR,731
131,2021-03-26,1,2_UNTAG_1,1272
131,2021-03-26,1,3_YR,728
131,2021-03-27,1,2_UNTAG_1,1272
131,2021-03-27,1,3_YR,728
131,2021-03-28,1,2_UNTAG_1,1286
131,2021-03-28,1,3_YR,714
131,2021-03-29,1,2_UNTAG_1,1296
131,2021-03-29,1,3_YR,704
131,2021-03-30,1,2_UNTAG_1,1298
131,2021-03-30,1,3_YR,702
131,2021-03-31,1,2_UNTAG_1,1300
131,2021-03-31,1,3_YR,700
131,2021-04-01,1,2_UNTAG_1,1308
131,2021-04-01,1,3_YR,692
144,2020-04-15,1,14_RY,1086
144,2020-04-15,1,1_UNTAG_3,914
144,2020-04-15,1,18_BY,1000
144,2020-04-16,1,14_RY,1193
144,2020-04-16,1,1_UNTAG_3,780
144,2020-04-16,1,18_BY,1027
144,2020-04-17,1,14_RY,1272
144,2020-04-17,1,1_UNTAG_3,743
144,2020-04-17,1,18_BY,985
144,2020-04-18,1,14_RY,1373
144,2020-04-18,1,1_UNTAG_3,726
144,2020-04-18,1,18_BY,901
144,2020-04-19,1,14_RY,1373
144,2020-04-19,1,1_UNTAG_3,726
144,2020-04-19,1,18_BY,901
144,2020-04-20,1,14_RY,1421
144,2020-04-20,1,1_UNTAG_3,647
144,2020-04-20,1,18_BY,932
144,2020-04-21,1,14_RY,1442
144,2020-04-21,1,1_UNTAG_3,647
144,2020-04-21,1,18_BY,911
144,2020-04-22,1,14_RY,1442
144,2020-04-22,1,1_UNTAG_3,647
144,2020-04-22,1,18_BY,911
144,2020-04-23,1,14_RY,1451
144,2020-04-23,1,1_UNTAG_3,647
144,2020-04-23,1,18_BY,902
201,2020-01-19,0.9993,7_RR,1050
201,2020-01-19,0.9993,6_YB,950
201,2020-01-19,0.9993,8_RY,1000
201,2020-01-20,0.9993,7_RR,1192
201,2020-01-20,0.9993,6_YB,907
201,2020-01-20,0.9993,8_RY,901
201,2020-01-21,0.9993,7_RR,1207
201,2020-01-21,0.9993,6_YB,907
201,2020-01-21,0.9993,8_RY,886
201,2020-01-22,0.9993,7_RR,1255
201,2020-01-22,0.9993,6_YB,872
201,2020-01-22,0.9993,8_RY,873
201,2020-01-23,0.9993,7_RR,1264
201,2020-01-23,0.9993,6_YB,872
201,2020-01-23,0.9993,8_RY,864
201,2020-01-24,0.9993,7_RR,1286
201,2020-01-24,0.9993,6_YB,741
201,2020-01-24,0.9993,8_RY,973
201,2020-01-25,0.9993,7_RR,1334
201,2020-01-25,0.9993,6_YB,725
201,2020-01-25,0.9993,8_RY,941
201,2020-01-26,0.9993,7_RR,1334
201,2020-01-26,0.9993,6_YB,725
201,2020-01-26,0.9993,8_RY,941
201,2020-01-27,0.9993,7_RR,1334
201,2020-01-27,0.9993,6_YB,725
201,2020-01-27,0.9993,8_RY,941
201,2020-01-28,0.9993,7_RR,1334
201,2020-01-28,0.9993,6_YB,725
201,2020-01-28,0.9993,8_RY,941
201,2020-01-29,0.9993,7_RR,1334
201,2020-01-29,0.9993,6_YB,725
201,2020-01-29,0.9993,8_RY,941
201,2020-01-30,0.9993,7_RR,1334
201,2020-01-30,0.9993,6_YB,725
201,2020-01-30,0.9993,8_RY,941
201,2020-01-31,0.9993,7_RR,1334
201,2020-01-31,0.9993,6_YB,725
201,2020-01-31,0.9993,8_RY,941
201,2020-02-01,0.9993,7_RR,1334
201,2020-02-01,0.9993,6_YB,725
201,2020-02-01,0.9993,8_RY,941
201,2020-02-02,0.9993,7_RR,1334
201,2020-02-02,0.9993,6_YB,725
201,2020-02-02,0.9993,8_RY,941
201,2020-02-03,0.9993,7_RR,1334
201,2020-02-03,0.9993,6_YB,725
201,2020-02-03,0.9993,8_RY,941
201,2020-02-04,0.9993,7_RR,1334
201,2020-02-04,0.9993,6_YB,725
201,2020-02-04,0.9993,8_RY,941
201,2020-02-05,0.9993,7_RR,1334
201,2020-02-05,0.9993,6_YB,725
201,2020-02-05,0.9993,8_RY,941
201,2020-02-06,0.9993,7_RR,1334
201,2020-02-06,0.9993,6_YB,725
201,2020-02-06,0.9993,8_RY,941
201,2020-02-07,0.9993,7_RR,1334
201,2020-02-07,0.9993,6_YB,725
201,2020-02-07,0.9993,8_RY,941
201,2020-02-08,0.9993,7_RR,1334
201,2020-02-08,0.9993,6_YB,725
201,2020-02-08,0.9993,8_RY,941
201,2020-02-09,0.9993,7_RR,1334
201,2020-02-09,0.9993,6_YB,725
201,2020-02-09,0.9993,8_RY,941
201,2020-02-10,0.9993,7_RR,1334
201,2020-02-10,0.9993,6_YB,725
201,2020-02-10,0.9993,8_RY,941
201,2020-02-11,0.9993,7_RR,1334
201,2020-02-11,0.9993,6_YB,725
201,2020-02-11,0.9993,8_RY,941
201,2020-02-12,0.9993,7_RR,1334
201,2020-02-12,0.9993,6_YB,725
201,2020-02-12,0.9993,8_RY,941
201,2020-02-13,0.9993,7_RR,1334
201,2020-02-13,0.9993,6_YB,725
201,2020-02-13,0.9993,8_RY,941
201,2020-02-14,0.9993,7_RR,1334
201,2020-02-14,0.9993,6_YB,725
201,2020-02-14,0.9993,8_RY,941
201,2020-02-15,0.9993,7_RR,1334
201,2020-02-15,0.9993,6_YB,725
201,2020-02-15,0.9993,8_RY,941
201,2020-02-16,0.9993,7_RR,1334
201,2020-02-16,0.9993,6_YB,725
201,2020-02-16,0.9993,8_RY,941
201,2020-02-17,0.9993,7_RR,1334
201,2020-02-17,0.9993,6_YB,725
201,2020-02-17,0.9993,8_RY,941
201,2020-02-18,0.9993,7_RR,1334
201,2020-02-18,0.9993,6_YB,725
201,2020-02-18,0.9993,8_RY,941
201,2020-02-19,0.9993,7_RR,1334
201,2020-02-19,0.9993,6_YB,725
201,2020-02-19,0.9993,8_RY,941
201,2020-02-20,0.9993,7_RR,1334
201,2020-02-20,0.9993,6_YB,725
201,2020-02-20,0.9993,8_RY,941
201,2020-02-21,0.9993,7_RR,1334
201,2020-02-21,0.9993,6_YB,725
201,2020-02-21,0.9993,8_RY,941
201,2020-02-22,0.9993,7_RR,1334
201,2020-02-22,0.9993,6_YB,725
201,2020-02-22,0.9993,8_RY,941
201,2020-02-23,0.9993,7_RR,1334
201,2020-02-23,0.9993,6_YB,725
201,2020-02-23,0.9993,8_RY,941
201,2020-02-24,0.9993,7_RR,1334
201,2020-02-24,0.9993,6_YB,725
201,2020-02-24,0.9993,8_RY,941
201,2020-02-25,0.9993,7_RR,1334
201,2020-02-25,0.9993,6_YB,725
201,2020-02-25,0.9993,8_RY,941
201,2020-02-26,0.9993,7_RR,1334
201,2020-02-26,0.9993,6_YB,725
201,2020-02-26,0.9993,8_RY,941
201,2020-02-27,0.9993,7_RR,1334
201,2020-02-27,0.9993,6_YB,725
201,2020-02-27,0.9993,8_RY,941
201,2020-02-28,0.9993,7_RR,1334
201,2020-02-28,0.9993,6_YB,725
201,2020-02-28,0.9993,8_RY,941
201,2020-02-29,0.9993,7_RR,1334
201,2020-02-29,0.9993,6_YB,725
201,2020-02-29,0.9993,8_RY,941
201,2020-03-01,0.9993,7_RR,1334
201,2020-03-01,0.9993,6_YB,725
201,2020-03-01,0.9993,8_RY,941
201,2020-03-02,0.9993,7_RR,1334
201,2020-03-02,0.9993,6_YB,725
201,2020-03-02,0.9993,8_RY,941
201,2020-03-03,0.9993,7_RR,1334
201,2020-03-03,0.9993,6_YB,725
201,2020-03-03,0.9993,8_RY,941
201,2020-03-04,0.9993,7_RR,1334
201,2020-03-04,0.9993,6_YB,725
201,2020-03-04,0.9993,8_RY,941
201,2020-03-05,0.9993,7_RR,1334
201,2020-03-05,0.9993,6_YB,725
201,2020-03-05,0.9993,8_RY,941
201,2020-03-06,0.9993,7_RR,1334
201,2020-03-06,0.9993,6_YB,725
201,2020-03-06,0.9993,8_RY,941
201,2020-03-07,0.9993,7_RR,1334
201,2020-03-07,0.9993,6_YB,725
201,2020-03-07,0.9993,8_RY,941
201,2020-03-08,0.9993,7_RR,1334
201,2020-03-08,0.9993,6_YB,725
201,2020-03-08,0.9993,8_RY,941
201,2020-03-09,0.9993,7_RR,1334
201,2020-03-09,0.9993,6_YB,725
201,2020-03-09,0.9993,8_RY,941
201,2020-03-10,0.9993,7_RR,1334
201,2020-03-10,0.9993,6_YB,725
201,2020-03-10,0.9993,8_RY,941
201,2020-03-11,0.9993,7_RR,1334
201,2020-03-11,0.9993,6_YB,725
201,2020-03-11,0.9993,8_RY,941
201,2020-03-12,0.9993,7_RR,1334
201,2020-03-12,0.9993,6_YB,725
201,2020-03-12,0.9993,8_RY,941
201,2020-03-13,0.9993,7_RR,1334
201,2020-03-13,0.9993,6_YB,725
201,2020-03-13,0.9993,8_RY,941
201,2020-03-14,0.9993,7_RR,1334
201,2020-03-14,0.9993,6_YB,725
201,2020-03-14,0.9993,8_RY,941
201,2020-03-15,0.9993,7_RR,1334
201,2020-03-15,0.9993,6_YB,725
201,2020-03-15,0.9993,8_RY,941
201,2020-03-16,0.9993,7_RR,1334
201,2020-03-16,0.9993,6_YB,725
201,2020-03-16,0.9993,8_RY,941
201,2020-03-17,0.9993,7_RR,1334
201,2020-03-17,0.9993,6_YB,725
201,2020-03-17,0.9993,8_RY,941
201,2020-03-18,0.9993,7_RR,1334
201,2020-03-18,0.9993,6_YB,725
201,2020-03-18,0.9993,8_RY,941
201,2020-03-19,0.9993,7_RR,1334
201,2020-03-19,0.9993,6_YB,725
201,2020-03-19,0.9993,8_RY,941
201,2020-03-20,0.9993,7_RR,1334
201,2020-03-20,0.9993,6_YB,725
201,2020-03-20,0.9993,8_RY,941
201,2020-03-21,0.9993,7_RR,1334
201,2020-03-21,0.9993,6_YB,725
201,2020-03-21,0.9993,8_RY,941
201,2020-03-22,0.9993,7_RR,1334
201,2020-03-22,0.9993,6_YB,725
201,2020-03-22,0.9993,8_RY,941
201,2020-03-23,0.9993,7_RR,1334
201,2020-03-23,0.9993,6_YB,725
201,2020-03-23,0.9993,8_RY,941
201,2020-03-24,0.9993,7_RR,1334
201,2020-03-24,0.9993,6_YB,725
201,2020-03-24,0.9993,8_RY,941
201,2020-03-25,0.9993,7_RR,1334
201,2020-03-25,0.9993,6_YB,725
201,2020-03-25,0.9993,8_RY,941
201,2020-03-26,0.9993,7_RR,1334
201,2020-03-26,0.9993,6_YB,725
201,2020-03-26,0.9993,8_RY,941
201,2020-03-27,0.9993,7_RR,1334
201,2020-03-27,0.9993,6_YB,725
201,2020-03-27,0.9993,8_RY,941
201,2020-03-28,0.9993,7_RR,1334
201,2020-03-28,0.9993,6_YB,725
201,2020-03-28,0.9993,8_RY,941
201,2020-03-29,0.9993,7_RR,1334
201,2020-03-29,0.9993,6_YB,725
201,2020-03-29,0.9993,8_RY,941
201,2020-03-30,0.9993,7_RR,1334
201,2020-03-30,0.9993,6_YB,725
201,2020-03-30,0.9993,8_RY,941
201,2020-03-31,0.9993,7_RR,1334
201,2020-03-31,0.9993,6_YB,725
201,2020-03-31,0.9993,8_RY,941
201,2020-04-01,0.9993,7_RR,1334
201,2020-04-01,0.9993,6_YB,725
201,2020-04-01,0.9993,8_RY,941
201,2020-04-02,0.9993,7_RR,1334
201,2020-04-02,0.9993,6_YB,725
201,2020-04-02,0.9993,8_RY,941
201,2020-04-03,0.9993,7_RR,1334
201,2020-04-03,0.9993,6_YB,725
201,2020-04-03,0.9993,8_RY,941
201,2020-04-04,0.9993,7_RR,1334
201,2020-04-04,0.9993,6_YB,725
201,2020-04-04,0.9993,8_RY,941
201,2020-04-05,0.9993,7_RR,1334
201,2020-04-05,0.9993,6_YB,725
201,2020-04-05,0.9993,8_RY,941
201,2020-04-06,0.9993,7_RR,1334
201,2020-04-06,0.9993,6_YB,725
201,2020-04-06,0.9993,8_RY,941
201,2020-04-07,0.9993,7_RR,1334
201,2020-04-07,0.9993,6_YB,725
201,2020-04-07,0.9993,8_RY,941
201,2020-04-08,0.9993,7_RR,1334
201,2020-04-08,0.9993,6_YB,725
201,2020-04-08,0.9993,8_RY,941
201,2020-04-09,0.9993,7_RR,1334
201,2020-04-09,0.9993,6_YB,725
201,2020-04-09,0.9993,8_RY,941
201,2020-04-10,0.9993,7_RR,1334
201,2020-04-10,0.9993,6_YB,725
201,2020-04-10,0.9993,8_RY,941
201,2020-04-11,0.9993,7_RR,1334
201,2020-04-11,0.9993,6_YB,725
201,2020-04-11,0.9993,8_RY,941
201,2020-04-12,0.9993,7_RR,1334
201,2020-04-12,0.9993,6_YB,725
201,2020-04-12,0.9993,8_RY,941
201,2020-04-13,0.9993,7_RR,1334
201,2020-04-13,0.9993,6_YB,725
201,2020-04-13,0.9993,8_RY,941
201,2020-04-14,0.9993,7_RR,1334
201,2020-04-14,0.9993,6_YB,725
201,2020-04-14,0.9993,8_RY,941
201,2020-04-15,0.9993,7_RR,1334
201,2020-04-15,0.9993,6_YB,725
201,2020-04-15,0.9993,8_RY,941
201,2020-04-16,0.9993,7_RR,1334
201,2020-04-16,0.9993,6_YB,725
201,2020-04-16,0.9993,8_RY,941
201,2020-04-17,0.9993,7_RR,1334
201,2020-04-17,0.9993,6_YB,725
201,2020-04-17,0.9993,8_RY,941
201,2020-04-18,0.9993,7_RR,1334
201,2020-04-18,0.9993,6_YB,725
201,2020-04-18,0.9993,8_RY,941
201,2020-04-19,0.9993,7_RR,1334
201,2020-04-19,0.9993,6_YB,725
201,2020-04-19,0.9993,8_RY,941
201,2020-04-20,0.9993,7_RR,1334
201,2020-04-20,0.9993,6_YB,725
201,2020-04-20,0.9993,8_RY,941
201,2020-04-21,0.9993,7_RR,1334
201,2020-04-21,0.9993,6_YB,725
201,2020-04-21,0.9993,8_RY,941
201,2020-04-22,0.9993,7_RR,1334
201,2020-04-22,0.9993,6_YB,725
201,2020-04-22,0.9993,8_RY,941
201,2020-04-23,0.9993,7_RR,1334
201,2020-04-23,0.9993,6_YB,725
201,2020-04-23,0.9993,8_RY,941
201,2020-04-24,0.9993,7_RR,1334
201,2020-04-24,0.9993,6_YB,725
201,2020-04-24,0.9993,8_RY,941
201,2020-04-25,0.9993,7_RR,1334
201,2020-04-25,0.9993,6_YB,725
201,2020-04-25,0.9993,8_RY,941
201,2020-04-26,0.9993,7_RR,1334
201,2020-04-26,0.9993,6_YB,725
201,2020-04-26,0.9993,8_RY,941
201,2020-04-27,0.9993,7_RR,1334
201,2020-04-27,0.9993,6_YB,725
201,2020-04-27,0.9993,8_RY,941
201,2020-04-28,0.9993,7_RR,1334
201,2020-04-28,0.9993,6_YB,725
201,2020-04-28,0.9993,8_RY,941
201,2020-04-29,0.9993,7_RR,1334
201,2020-04-29,0.9993,6_YB,725
201,2020-04-29,0.9993,8_RY,941
201,2020-04-30,0.9993,7_RR,1334
201,2020-04-30,0.9993,6_YB,725
201,2020-04-30,0.9993,8_RY,941
201,2020-05-01,0.9993,7_RR,1334
201,2020-05-01,0.9993,6_YB,725
201,2020-05-01,0.9993,8_RY,941
201,2020-05-02,0.9993,7_RR,1334
201,2020-05-02,0.9993,6_YB,725
201,2020-05-02,0.9993,8_RY,941
201,2020-05-03,0.9993,7_RR,1334
201,2020-05-03,0.9993,6_YB,725
201,2020-05-03,0.9993,8_RY,941
201,2020-05-04,0.9993,7_RR,1334
201,2020-05-04,0.9993,6_YB,725
201,2020-05-04,0.9993,8_RY,941
201,2020-05-05,0.9993,7_RR,1334
201,2020-05-05,0.9993,6_YB,725
201,2020-05-05,0.9993,8_RY,941
201,2020-05-06,0.9993,7_RR,1334
201,2020-05-06,0.9993,6_YB,725
201,2020-05-06,0.9993,8_RY,941
201,2020-05-07,0.9993,7_RR,1334
201,2020-05-07,0.9993,6_YB,725
201,2020-05-07,0.9993,8_RY,941
201,2020-05-08,0.9993,7_RR,1334
201,2020-05-08,0.9993,6_YB,725
201,2020-05-08,0.9993,8_RY,941
201,2020-05-09,0.9993,7_RR,1334
201,2020-05-09,0.9993,6_YB,725
201,2020-05-09,0.9993,8_RY,941
201,2020-05-10,0.9993,7_RR,1334
201,2020-05-10,0.9993,6_YB,725
201,2020-05-10,0.9993,8_RY,941
201,2020-05-11,0.9993,7_RR,1334
201,2020-05-11,0.9993,6_YB,725
201,2020-05-11,0.9993,8_RY,941
201,2020-05-12,0.9993,7_RR,1334
201,2020-05-12,0.9993,6_YB,725
201,2020-05-12,0.9993,8_RY,941
201,2020-05-13,0.9993,7_RR,1334
201,2020-05-13,0.9993,6_YB,725
201,2020-05-13,0.9993,8_RY,941
201,2020-05-14,0.9993,7_RR,1334
201,2020-05-14,0.9993,6_YB,725
201,2020-05-14,0.9993,8_RY,941
201,2020-05-15,0.9993,7_RR,1334
201,2020-05-15,0.9993,6_YB,725
201,2020-05-15,0.9993,8_RY,941
201,2020-05-16,0.9993,7_RR,1334
201,2020-05-16,0.9993,6_YB,725
201,2020-05-16,0.9993,8_RY,941
201,2020-05-17,0.9993,7_RR,1334
201,2020-05-17,0.9993,6_YB,725
201,2020-05-17,0.9993,8_RY,941
201,2020-05-18,0.9993,7_RR,1334
201,2020-05-18,0.9993,6_YB,725
201,2020-05-18,0.9993,8_RY,941
201,2020-05-19,0.9993,7_RR,1334
201,2020-05-19,0.9993,6_YB,725
201,2020-05-19,0.9993,8_RY,941
201,2020-05-20,0.9993,7_RR,1334
201,2020-05-20,0.9993,6_YB,725
201,2020-05-20,0.9993,8_RY,941
201,2020-05-21,0.9993,7_RR,1334
201,2020-05-21,0.9993,6_YB,725
201,2020-05-21,0.9993,8_RY,941
201,2020-05-22,0.9993,7_RR,1334
201,2020-05-22,0.9993,6_YB,725
201,2020-05-22,0.9993,8_RY,941
201,2020-05-23,0.9993,7_RR,1334
201,2020-05-23,0.9993,6_YB,725
201,2020-05-23,0.9993,8_RY,941
201,2020-05-24,0.9993,7_RR,1334
201,2020-05-24,0.9993,6_YB,725
201,2020-05-24,0.9993,8_RY,941
201,2020-05-25,0.9993,7_RR,1334
201,2020-05-25,0.9993,6_YB,725
201,2020-05-25,0.9993,8_RY,941
201,2020-05-26,0.9993,7_RR,1334
201,2020-05-26,0.9993,6_YB,725
201,2020-05-26,0.9993,8_RY,941
201,2020-05-27,0.9993,7_RR,1334
201,2020-05-27,0.9993,6_YB,725
201,2020-05-27,0.9993,8_RY,941
201,2020-05-28,0.9993,7_RR,1334
201,2020-05-28,0.9993,6_YB,725
201,2020-05-28,0.9993,8_RY,941
201,2020-05-29,0.9993,7_RR,1334
201,2020-05-29,0.9993,6_YB,725
201,2020-05-29,0.9993,8_RY,941
201,2020-05-30,0.9993,7_RR,1334
201,2020-05-30,0.9993,6_YB,725
201,2020-05-30,0.9993,8_RY,941
201,2020-05-31,0.9993,7_RR,1334
201,2020-05-31,0.9993,6_YB,725
201,2020-05-31,0.9993,8_RY,941
201,2020-06-01,0.9993,7_RR,1334
201,2020-06-01,0.9993,6_YB,725
201,2020-06-01,0.9993,8_RY,941
201,2020-06-02,0.9993,7_RR,1334
201,2020-06-02,0.9993,6_YB,725
201,2020-06-02,0.9993,8_RY,941
201,2020-06-03,0.9993,7_RR,1334
201,2020-06-03,0.9993,6_YB,725
201,2020-06-03,0.9993,8_RY,941
201,2020-06-04,0.9993,7_RR,1334
201,2020-06-04,0.9993,6_YB,725
201,2020-06-04,0.9993,8_RY,941
201,2020-06-05,0.9993,7_RR,1334
201,2020-06-05,0.9993,6_YB,725
201,2020-06-05,0.9993,8_RY,941
201,2020-06-06,0.9993,7_RR,1334
201,2020-06-06,0.9993,6_YB,725
201,2020-06-06,0.9993,8_RY,941
201,2020-06-07,0.9993,7_RR,1334
201,2020-06-07,0.9993,6_YB,725
201,2020-06-07,0.9993,8_RY,941
201,2020-06-08,0.9993,7_RR,1334
201,2020-06-08,0.9993,6_YB,725
201,2020-06-08,0.9993,8_RY,941
201,2020-06-09,0.9993,7_RR,1334
201,2020-06-09,0.9993,6_YB,725
201,2020-06-09,0.9993,8_RY,941
201,2020-06-10,0.9993,7_RR,1334
201,2020-06-10,0.9993,6_YB,725
201,2020-06-10,0.9993,8_RY,941
201,2020-06-11,0.9993,7_RR,1334
201,2020-06-11,0.9993,6_YB,725
201,2020-06-11,0.9993,8_RY,941
201,2020-06-12,0.9993,7_RR,1334
201,2020-06-12,0.9993,6_YB,725
201,2020-06-12,0.9993,8_RY,941
201,2020-06-13,0.9993,7_RR,1334
201,2020-06-13,0.9993,6_YB,725
201,2020-06-13,0.9993,8_RY,941
201,2020-06-14,0.9993,7_RR,1334
201,2020-06-14,0.9993,6_YB,725
201,2020-06-14,0.9993,8_RY,941
201,2020-06-15,0.9993,7_RR,1334
201,2020-06-15,0.9993,6_YB,725
201,2020-06-15,0.9993,8_RY,941
201,2020-06-16,0.9993,7_RR,1334
201,2020-06-16,0.9993,6_YB,725
201,2020-06-16,0.9993,8_RY,941
201,2020-06-17,0.9993,7_RR,1334
201,2020-06-17,0.9993,6_YB,725
201,2020-06-17,0.9993,8_RY,941
201,2020-06-18,0.9993,7_RR,1334
201,2020-06-18,0.9993,6_YB,725
201,2020-06-18,0.9993,8_RY,941
201,2020-06-19,0.9993,7_RR,1334
201,2020-06-19,0.9993,6_YB,725
201,2020-06-19,0.9993,8_RY,941
201,2020-06-20,0.9993,7_RR,1334
201,2020-06-20,0.9993,6_YB,725
201,2020-06-20,0.9993,8_RY,941
201,2020-06-21,0.9993,7_RR,1334
201,2020-06-21,0.9993,6_YB,725
201,2020-06-21,0.9993,8_RY,941
201,2020-06-22,0.9993,7_RR,1334
201,2020-06-22,0.9993,6_YB,725
201,2020-06-22,0.9993,8_RY,941
201,2020-06-23,0.9993,7_RR,1334
201,2020-06-23,0.9993,6_YB,725
201,2020-06-23,0.9993,8_RY,941
201,2020-06-24,0.9993,7_RR,1334
201,2020-06-24,0.9993,6_YB,725
201,2020-06-24,0.9993,8_RY,941
201,2020-06-25,0.9993,7_RR,1334
201,2020-06-25,0.9993,6_YB,725
201,2020-06-25,0.9993,8_RY,941
201,2020-06-26,0.9993,7_RR,1334
201,2020-06-26,0.9993,6_YB,725
201,2020-06-26,0.9993,8_RY,941
201,2020-06-27,0.9993,7_RR,1334
201,2020-06-27,0.9993,6_YB,725
201,2020-06-27,0.9993,8_RY,941
201,2020-06-28,0.9993,7_RR,1334
201,2020-06-28,0.9993,6_YB,725
201,2020-06-28,0.9993,8_RY,941
201,2020-06-29,0.9993,7_RR,1334
201,2020-06-29,0.9993,6_YB,725
201,2020-06-29,0.9993,8_RY,941
201,2020-06-30,0.9993,7_RR,1334
201,2020-06-30,0.9993,6_YB,725
201,2020-06-30,0.9993,8_RY,941
201,2020-07-01,0.9993,7_RR,1334
201,2020-07-01,0.9993,6_YB,725
201,2020-07-01,0.9993,8_RY,941
201,2020-07-02,0.9993,7_RR,1334
201,2020-07-02,0.9993,6_YB,725
201,2020-07-02,0.9993,8_RY,941
201,2020-07-03,0.9993,7_RR,1334
201,2020-07-03,0.9993,6_YB,725
201,2020-07-03,0.9993,8_RY,941
201,2020-07-04,0.9993,7_RR,1334
201,2020-07-04,0.9993,6_YB,725
201,2020-07-04,0.9993,8_RY,941
201,2020-07-05,0.9993,7_RR,1334
201,2020-07-05,0.9993,6_YB,725
201,2020-07-05,0.9993,8_RY,941
201,2020-07-06,0.9993,7_RR,1334
201,2020-07-06,0.9993,6_YB,725
201,2020-07-06,0.9993,8_RY,941
201,2020-07-07,0.9993,7_RR,1334
201,2020-07-07,0.9993,6_YB,725
201,2020-07-07,0.9993,8_RY,941
201,2020-07-08,0.9993,7_RR,1334
201,2020-07-08,0.9993,6_YB,725
201,2020-07-08,0.9993,8_RY,941
201,2020-07-09,0.9993,7_RR,1334
201,2020-07-09,0.9993,6_YB,725
201,2020-07-09,0.9993,8_RY,941
201,2020-07-10,0.9993,7_RR,1334
201,2020-07-10,0.9993,6_YB,725
201,2020-07-10,0.9993,8_RY,941
201,2020-07-11,0.9993,7_RR,1334
201,2020-07-11,0.9993,6_YB,725
201,2020-07-11,0.9993,8_RY,941
201,2020-07-12,0.9993,7_RR,1334
201,2020-07-12,0.9993,6_YB,725
201,2020-07-12,0.9993,8_RY,941
201,2020-07-13,0.9993,7_RR,1334
201,2020-07-13,0.9993,6_YB,725
201,2020-07-13,0.9993,8_RY,941
201,2020-07-14,0.9993,7_RR,1334
201,2020-07-14,0.9993,6_YB,725
201,2020-07-14,0.9993,8_RY,941
201,2020-07-15,0.9993,7_RR,1334
201,2020-07-15,0.9993,6_YB,725
201,2020-07-15,0.9993,8_RY,941
201,2020-07-16,0.9993,7_RR,1334
201,2020-07-16,0.9993,6_YB,725
201,2020-07-16,0.9993,8_RY,941
201,2020-07-17,0.9993,7_RR,1334
201,2020-07-17,0.9993,6_YB,725
201,2020-07-17,0.9993,8_RY,941
201,2020-07-18,0.9993,7_RR,1334
201,2020-07-18,0.9993,6_YB,725
201,2020-07-18,0.9993,8_RY,941
201,2020-07-19,0.9993,7_RR,1334
201,2020-07-19,0.9993,6_YB,725
201,2020-07-19,0.9993,8_RY,941
201,2020-07-20,0.9993,7_RR,1334
201,2020-07-20,0.9993,6_YB,725
201,2020-07-20,0.9993,8_RY,941
201,2020-07-21,0.9993,7_RR,1334
201,2020-07-21,0.9993,6_YB,725
201,2020-07-21,0.9993,8_RY,941
201,2020-07-22,0.9993,7_RR,1334
201,2020-07-22,0.9993,6_YB,725
201,2020-07-22,0.9993,8_RY,941
201,2020-07-23,0.9993,7_RR,1334
201,2020-07-23,0.9993,6_YB,725
201,2020-07-23,0.9993,8_RY,941
201,2020-07-24,0.9993,7_RR,1334
201,2020-07-24,0.9993,6_YB,725
201,2020-07-24,0.9993,8_RY,941
201,2020-07-25,0.9993,7_RR,1334
201,2020-07-25,0.9993,6_YB,725
201,2020-07-25,0.9993,8_RY,941
201,2020-07-26,0.9993,7_RR,1334
201,2020-07-26,0.9993,6_YB,725
201,2020-07-26,0.9993,8_RY,941
201,2020-07-27,0.9993,7_RR,1334
201,2020-07-27,0.9993,6_YB,725
201,2020-07-27,0.9993,8_RY,941
201,2020-07-28,0.9993,7_RR,1334
201,2020-07-28,0.9993,6_YB,725
201,2020-07-28,0.9993,8_RY,941
201,2020-07-29,0.9993,7_RR,1334
201,2020-07-29,0.9993,6_YB,725
201,2020-07-29,0.9993,8_RY,941
201,2020-07-30,0.9993,7_RR,1334
201,2020-07-30,0.9993,6_YB,725
201,2020-07-30,0.9993,8_RY,941
201,2020-07-31,0.9993,7_RR,1334
201,2020-07-31,0.9993,6_YB,725
201,2020-07-31,0.9993,8_RY,941
201,2020-08-01,0.9993,7_RR,1334
201,2020-08-01,0.9993,6_YB,725
201,2020-08-01,0.9993,8_RY,941
201,2020-08-02,0.9993,7_RR,1334
201,2020-08-02,0.9993,6_YB,725
201,2020-08-02,0.9993,8_RY,941
201,2020-08-03,0.9993,7_RR,1334
201,2020-08-03,0.9993,6_YB,725
